complex_id,time_ns,anchor_retention,cage_distance_raw,cage_distance_pbc,cage_radius_raw,cage_radius_pbc,n_anchor_contacts
CIMG_01418|Milbemycin|pocket1|replica_1,0.20000000059628115,0.8888888888888888,260.47670904401946,0.7801241278648376,262.8553051759998,2.708044582605362,27
CIMG_01418|Milbemycin|pocket1|replica_1,0.4000000011925623,0.7777777777777778,260.9499542089948,0.41443929076194763,262.8553051759998,2.708044582605362,27
CIMG_01418|Milbemycin|pocket1|replica_1,0.6000000017888434,0.8148148148148148,184.14743935926586,0.33482012152671814,262.8553051759998,2.708044582605362,27
CIMG_01418|Milbemycin|pocket1|replica_1,0.8000000023851246,0.8148148148148148,184.02632476853688,0.37459132075309753,262.8553051759998,2.708044582605362,27
CIMG_01418|Milbemycin|pocket1|replica_1,1.0000000029814058,0.8888888888888888,184.790967705308,0.4197264015674591,262.8553051759998,2.708044582605362,27
CIMG_01418|Milbemycin|pocket1|replica_1,1.2000000035776868,0.9259259259259259,261.12524420462034,0.5873872637748718,262.8553051759998,2.708044582605362,27
CIMG_01418|Milbemycin|pocket1|replica_1,1.400000004173968,0.8518518518518519,184.36627574159706,0.8729119300842285,262.8553051759998,2.708044582605362,27
CIMG_01418|Milbemycin|pocket1|replica_1,1.6000000047702492,0.8148148148148148,184.5929319031322,0.8281693458557129,262.8553051759998,2.708044582605362,27
CIMG_01418|Milbemycin|pocket1|replica_1,1.8000000053665304,0.8148148148148148,260.9997062195297,0.4037637412548065,262.8553051759998,2.708044582605362,27
CIMG_01418|Milbemycin|pocket1|replica_1,2.0000000059628116,0.8518518518518519,261.0239096244469,0.404779314994812,262.8553051759998,2.708044582605362,27
CIMG_01418|Milbemycin|pocket1|replica_1,2.2000000065590926,0.8518518518518519,261.0851387463988,0.3295026123523712,262.8553051759998,2.708044582605362,27
CIMG_01418|Milbemycin|pocket1|replica_1,2.4000000071553735,0.8518518518518519,261.1225487479313,0.48592397570610046,262.8553051759998,2.708044582605362,27
CIMG_01418|Milbemycin|pocket1|replica_1,2.600000007751655,0.8148148148148148,261.25123992454417,0.5326736569404602,262.8553051759998,2.708044582605362,27
