complex_id,protein,ligand,pocket,replica,status,error,n_frames,frame_interval_ns,trajectory_end_ns,complete_70_100_coverage,n_pocket_residues_6A,n_pocket_residues_8A,n_pocket_residues_10A,T_whole_mean_3_5,Theta_whole_mean_3_5,I_mean_3_5,T_pocket_6A_mean_3_5,Theta_pocket_6A_mean_3_5,T_pocket_8A_mean_3_5,Theta_pocket_8A_mean_3_5,T_pocket_10A_mean_3_5,Theta_pocket_10A_mean_3_5,T_whole_mean_8_10,Theta_whole_mean_8_10,I_mean_8_10,T_pocket_6A_mean_8_10,Theta_pocket_6A_mean_8_10,T_pocket_8A_mean_8_10,Theta_pocket_8A_mean_8_10,T_pocket_10A_mean_8_10,Theta_pocket_10A_mean_8_10,T_whole_mean_18_20,Theta_whole_mean_18_20,I_mean_18_20,T_pocket_6A_mean_18_20,Theta_pocket_6A_mean_18_20,T_pocket_8A_mean_18_20,Theta_pocket_8A_mean_18_20,T_pocket_10A_mean_18_20,Theta_pocket_10A_mean_18_20
ATRF_ASPFU|Milbemycin|pocket11|replica_1,ATRF_ASPFU,Milbemycin,pocket11,replica_1,ok,,500,0.20000000059628115,100.00000029814058,True,20,38,68,1.8297407691986307,0.37199515458946214,0.7655853715034223,1.585852120576225,0.43572014754006977,1.671564190866195,0.44065188930849336,1.655899098719306,0.43158948137381486,2.3990099507434497,0.4067013613643915,0.8106492796713826,2.2054103120375306,0.380822978246934,2.214525555869037,0.3963539209232684,2.2265933362216566,0.38975123163176467,4.363098357935531,1.212659059872861,0.8948828593083977,4.492479400261023,1.0945873896611629,4.507085157816355,1.1234359743653022,4.457186097725643,1.1287425573206937
ATRF_ASPFU|Milbemycin|pocket1|replica_1,ATRF_ASPFU,Milbemycin,pocket1,replica_1,ok,,500,0.20000000059628115,100.00000029814058,True,34,67,101,0.6539881526553727,0.13298236360033597,0.30254003507519617,0.3910466232312022,0.10391521591105278,0.3581366818931734,0.10588301599320413,0.3558077143514739,0.10954814689914558,2.0181299407343105,0.5905095936177909,0.6370078330455625,1.1079424587454727,0.5333697890493728,1.2209823056062534,0.5439659379054067,1.2389884508226923,0.5513786542367293,2.3637267769552963,0.636962434584634,0.637633893780046,1.054541789871192,0.5567288357210708,1.151281785984037,0.569373365701015,1.1589467774540223,0.5760297634261444
AFR1|Milbemycin|pocket11|replica_1,AFR1,Milbemycin,pocket11,replica_1,ok,,500,0.20000000059628115,100.00000029814058,True,33,52,83,0.7414564356804239,0.17485554339949866,0.5697105529322717,0.556760693685439,0.13660126650030477,0.586441351057781,0.13594754772949377,0.5667490066279807,0.14512545750699515,1.5702741601458685,0.23277490421216143,0.9131603721959867,1.5113745956674363,0.24332895203948254,1.5277171311069666,0.23612626355602853,1.6713013815246243,0.2370395261593126,1.7130215222723708,0.1807779839431032,0.9360552329974233,1.334099307799423,0.21491161255171354,1.390919379263204,0.21485728768087659,1.555329100004473,0.20135488660623196
AFR1|Milbemycin|pocket2|replica_1,AFR1,Milbemycin,pocket2,replica_1,ok,,500,0.20000000059628115,100.00000029814058,True,32,65,93,0.7418650437785671,0.18948441469784597,0.2997761260116375,0.716066270540701,0.15802114772205206,0.701495072437811,0.15602243809442748,0.6879774066986702,0.15776302051383467,0.8376826339246196,0.17160711931392741,0.4435939077408236,0.5654041984825944,0.1285210757459819,0.5274633080719366,0.13017243165385797,0.5268571283852528,0.1273390915086112,1.4909440068063233,0.31832706995461496,1.1380750369352588,0.8890379628053143,0.3104713196362267,0.8935544088814722,0.2952684831475123,0.8817684923073563,0.2847570193664748
AFR1|Milbemycin|pocket9|replica_1,AFR1,Milbemycin,pocket9,replica_1,ok,,501,0.20000000059628115,100.20000029873685,True,37,56,88,1.510637013665155,0.7582840831402448,2.0298273236573627,1.151697060915631,0.7711046211153202,1.0928389289061342,0.7675303979325556,1.1577148963532686,0.7771257584197837,2.0121518681681776,0.7678626813852023,1.9432065480758622,1.5435121038397777,0.7852326268397903,1.4540619421500607,0.783558923230072,1.5616777584057366,0.7952229029933832,3.568126404843649,0.9757634861910187,1.9570386471499,2.7648956972135537,0.8975786093312308,2.6985120490358443,0.925421362978858,2.806218545510177,0.9474469581639304
AFR1|Milbemycin|pocket8|replica_1,AFR1,Milbemycin,pocket8,replica_1,ok,,500,0.20000000059628115,100.00000029814058,True,34,63,100,2.0028023713683356,0.4418358323644693,1.2453578339289246,0.8484925904570588,0.44563199876444703,0.8944855268180393,0.4368220229919336,0.9446318450323524,0.4402269902913341,2.0663085764637876,0.48280134233726346,1.2442545379110153,0.5815505624101008,0.4123391199330987,0.614870995334515,0.4095297249031434,0.6522553437280132,0.41107678576542644,1.0188443215391276,0.68514902930137,1.201800407124234,1.4733097459081144,0.5527930705946035,1.5167542449144036,0.5517343148942825,1.4772896270603675,0.5482965986160948
AFR1|Milbemycin|pocket3|replica_1,AFR1,Milbemycin,pocket3,replica_1,ok,,500,0.20000000059628115,100.00000029814058,True,32,60,95,3.509240465434989,0.7370037662034702,1.2349774805659346,3.5553703200846045,0.7559611669323784,3.618992692093865,0.7573195360719551,3.530969034418955,0.7593169052324256,3.0225328488260144,0.7023614174718321,1.2888038893096108,3.1239440543931156,0.7508537169763412,3.16968387825133,0.753971199317609,3.0822238831400752,0.7589606234890888,4.089642536850574,0.7282581979110538,1.2879681023031768,3.730378300520925,0.778606784809482,3.7930729494173803,0.7844342636919447,3.7129547912321836,0.7881336627664607
AFR1|Milbemycin|pocket10|replica_1,AFR1,Milbemycin,pocket10,replica_1,ok,,500,0.20000000059628115,100.00000029814058,True,40,64,92,2.0849172051053,0.18796924913980814,0.9775733106980514,0.9115874691521959,0.17772427677025382,1.0084218956543032,0.16324763285520175,1.1232473881807172,0.17198057691973012,2.7827202908172204,0.15012572748270758,0.8941806741650935,1.1561985898283107,0.16645412785131294,1.2051879106026964,0.17896689682016753,1.2804993212654674,0.1721374248881364,2.775648137020927,0.18728036020511848,0.8871520052883807,0.9928554396854543,0.1861644625184435,1.0498621540251936,0.1951564576457481,1.09274964380041,0.18565868189588677
CDR1_CANAR|Milbemycin|pocket2|replica_1,CDR1_CANAR,Milbemycin,pocket2,replica_1,ok,,500,0.20000000059628115,100.00000029814058,True,29,60,92,1.5417186288883251,0.29379329154905653,0.6774084869906482,1.6506841041364266,0.227529301490408,1.6295550044307712,0.24023567061060558,1.7823115028692504,0.25559818050453886,1.4747906680652085,0.3220874586992792,0.6627644521959944,1.4852675805740723,0.26987447089542277,1.463027423218067,0.2822212576512759,1.5558889586030125,0.2920157320388584,1.5641567132987781,0.2817182278660423,0.691926041402935,1.6732076740879818,0.20260797287111984,1.5944078842006737,0.2089225517052412,1.7388861908678472,0.22598264407439048
CDR1_CANAR|Milbemycin|pocket11|replica_1,CDR1_CANAR,Milbemycin,pocket11,replica_1,ok,,500,0.20000000059628115,100.00000029814058,True,30,54,83,2.706226546436246,0.29803911594448756,1.0332151440159492,2.0712851040131164,0.24325314957788147,2.1028274006996406,0.253656142351193,2.187877508589726,0.27175596928033785,1.5620171695040435,0.9350404912638628,0.5782090814073698,1.243060584763691,0.9085508905767911,1.219083300193043,0.9091667640252541,1.2738491645038539,0.9267139926525861,2.4200382654112254,1.0372321826102406,0.5500931569642002,2.193178579611,0.9801017448950862,2.1176912724835857,0.9931988273135961,2.1376272446075184,1.0161635266421785
